,Rate,Review,Label
599,5.0, Mọi thứ đều bình sốt hơi mặn tầng trời mùa hè khá nóg trông cũg k sạch sẽ điều mình k hài lòng nhất là lúc mình đến nhân viên trog quán rõ đông k ai bận gì cả và tất cả đứng nhìn mình loay hoay để xe chả ai ra giúp đỡ đến khi dựng đc xe r bước vào mới có ng hỏi Các bạn k nhiệt tình thì,neu
226,9.2, GongCha lúc nào cũng là IS DA BESTTTTTT luôn luôn cho Earl Grey là một lựa chọn hàng đầu trong số một list đồ uống rất phong phú ở Vị trà siêu kết hợp cùng với hột trân châu trắng và pudding là một sự lựa chọn siêu hoàn Ngồi văn phòng hoặc mỗi lúc buồn ngồi nhâm nhi từng ngụm trà sữa thấy cuộc sống trở nên siêu ngọt,pos
961,3.8, Mình thấy quán trên Ảnh chụp rất feedback rất nhiều và có vẻ khá Hỏi thông tin trên insta thì được rep rất nhiệt Review đọc trên foody ổn nữa nghiên cứu cũng kỹ r nên mình với con bạn quyết định đi khá dễ đi và cách nhà mình không Đến nơi thì thấy hơi thất Dù biết trc là quán nướng vỉa hè nên mình cũng k hy vọng nhiều nhưng bàn mình xếp ngồi ở chỗ sân rửa xe ô Nước vẫn còn nhơm nhớp cả sân Nước đọng lắm muỗi Nhân chị chủ quán tóc tém cá nhìn dễ mến nhưng chắc là cả ngày phục vụ mệt r nên mình thấy chị lạnh lùng cả anh coi xe Cái vỉa hè cao mà xe đứa con gái đẩy mãi không Mà anh ấy cứ đứng đó nhìn Đồ menu nhìn giá cả không quá Nhưng chú ý là nhìn ảnh ngon thôi Đùa bọn mình gọi gà phô mai thấy cũng tàm tạm và suất thì khác hẳn hình Lên hình nhìn chỉnh màu ngon mắt vs đầy đặn thế không Ra ngoài lèo tèo vài miếng vụn vụn j Trông nản luôn phô mai thì Cực Tui HỜN mấy bạn review ngon nhé Chẳng thấy vị gì đặc phô mai không nhai như nhai cao Tok quá thái mỏng nên ăn vào mình nghĩ thành bắp cải Còn gà đáng ra là tâm điểm thì quá quá ăn gà như ăn mình k biết diễn tả như nào nhưng bạn sẽ không nhận ra đó là thịt chứ đừng nói phát hiện ra là gà nướng thì nhạt thái mỏng không ăn ra cái vị j Đến nước chấm cũng nhạt k cứu vớt nổi Chị ý có hỏi mình bạn ăn có vừa miệng Mình bảo chị ấy là nhạt em không cảm nhận đc thì chị ấy hỏi Các bạn ấy vẫn ăn và khen vừa không hiểu chị ý hỏi mình vs lý do tinh tế nào không nhưng mình ếu biết trả lời lại làm sao cũng rất đáng quan ngại khi mà cái cốc đựng nó nhầy nhẫy mỡ Không dám sờ vào luôn Tổng tiền khoảng Ngồi ăn chỗ tối dưới chân đầy nước đen vừa ăn vừa gãi vì muỗi Đồ thì ko ngon một chút nào Mình thấy xót tiền lắm mấy chế ạ hôm đấy bước chân trái ra khỏi nhà nhề cho tôi lý do quán này đc review hẳn,neg
680,3.4, Mình gọi chảo pate bát sốt cái bánh mì và chai chi phí tổng cộng thấy pate trứng bình ăn khá ngấy vì chẳng có nước gì cả nên phải gọi thêm bát sốt hiểu sao quán lại đông thế dù rất xô bồ và chẳng có gì đặc chắc chắn không quay lại lần,neg
712,4.0, đi đây N xanh hay Ôi ôi không bên feeling tea ai trên cho mak hok nhiên nhân viên hơi hơi Camt không riêng quay nhưng yêu cho kem,neg
991,2.2, Đầu tiên là đồ uống quá dở hơn cả là khi so sánh với cái giá tiền bỏ Cái mojito bạn mình uống xong và bảo nó ko khác gì nước dùng bánh bột lọc cho quá nhiều lá bạc còn món nữa thì uống xong chỉ muốn tìm WC để phun ra viên kem hạt điều được khuyến mại dịp thì cũng chán ko Nhân viên thì kinh bọn mình ngồi từ nhưng đến thì nhân viên ra và dọn sạch bàn của bọn mình như kiểu đuổi khách lúc đó khách bắt đầu Và mình bị đau đầu vì cái nhạc ở đó tại mình chưa đạt tới cảnh giới sang chảnh nên ko nghe Nói chung là sẽ không có lần thứ đến dù được mời,neg
803,3.8, Quán này trước kia nổi tiếng là nhưng không hiểu dạo này làm ăn quá Bát mỳ hết sức nhạt nhoà chứ không nói thẳng ra là chán và Giá tiền thì đắt hơn hẳn trong khi các quán mỳ khác ở hàng chiếu rẻ và ngon hơn Nhân viên thì láo lếu lười thái Không quay lại đây ăn lần nào,neg
968,1.0, Có freeship không Mình muốn mua cốc,neg
63,10.0, ngon hết xảy,pos
756,3.4, Hoa quả dầm cx được nhưng có một số hoa quả mình k thích ăn do nó mình háo khá đông đến đúng tầm là không có chỗ ngồi thì mình thấy bình thường n ăn xong no viên phục vụ nhanh chỉ phải đợi chủ quán cx nhiệt tình nữa nhưng do ăn ở vỉa hè nên k đk đảm bảo vệ sinh lắm,neg
757,1.0, Đùa chứ sao mn có thể ăn ở hàng Hoa Béo Kem siêu chán ăn nó bột bột kinh kinh kiểu gì ý tớ hỏi có nhà vs ko đi vào thì thôi rồi toàn dùng tay ko cắt hoa quả xong chỗ đấy thì siêu Đã thế còn ngồi gần cống vs nhà vs thế mà mn vẫn chịu đc Thề kb quay lại luôn ý,neg
809,2.8, Thật sự hình tượng Paris gateaux lung linh xinh đẹp bị sụp đổ từ sv gắn liền vs chuỗi cf bánh ngọt biển xanh mát mắt đến h cũng đc Với paris gateaux nếu k xuất sắc như Vũ Phạm Hàm thì cũng sạch sẽ mát mẻ như ở Thái Hà hoặc tiện đg gần đây cộng hưởng vs sự thèm Thạch sữa dừa cỏ mình qđ tạt vào tính ngồi lâu lâu ngắm Vậy mà quán thì tối tăm bí điều hoà chỉ đủ làm nta k túa mồ hôi như đồng phục nhân viên ố còn tường tróc hết lem luốc như những quán cf k có ng qua hỏi liệu Paris gateux tiếp tục để quán ntnay đến bao h và mục đích Nếu nhằm đuổi khách thì chúc b làm đc rồi đó,neg
835,3.2, Nước vị Nhưng rất ít nhiều thịt Ghẹ đã ít lại còn không được lọc Rất nhiều vỏ nói nhân viên lau lại mới lau,neg
116,9.4, Mình rất đặc biệt ấn tượng với không gian của quán chậu cây rất độc uống ngon mà sẽ trở lại trong thời gian gần nhất,pos
552,4.8, Quán được cái vị trí đẹp cơ mà nhìn ngoài đẹp hơn ở Ở trong trang trí không có gi đặc cảm giác cứ trống Nhân viên phục vụ thì cứ hờ Đặc biệt đang ngồi tự nhiên thấy tiếng đập như đập tường rất át cả tiếng mình Cứ tưởng quán sửa cái gì hoá ra nhân viên đang đập rầm rầm trong bếp hỏi phục vụ thì thản nhiên Vâng hẳn phút ầm ầm ko nói chuyện được chứ không phải như cầm dao đập hành tỏi bình thường Nước bình thường không đặc sắc còn creme brulee dở ăn cảm giác không thấy kem tươi toàn mùi sữa đường thì rắc tí đốt còn không cháy,neu
113,10.0, Tôi thấy em thỏ trên cỏ xanh Tèn tén xin ra mắt cả nhà món bánh mới siêu độc lạ chỉ có duy nhất ở nhà Yupio và cũng ko kém phần đáng yêu như Bánh Chậu Cây đó là Bánh CỎ ạ Bánh Cỏ là sự hòa quyện độc đáo và thú vị của lớp cỏ ngọt ngọt mịn mịn với lớp đất mousse béo mát lạnh quyện vị ngọt ngọt đăng đắng của yum ngon,pos
321,9.0, Good,pos
84,9.6, Lần đầu cả đứa đi ăn cowboy Ấn tượng đầu với quán cực tốt điều hoà hơi yếu nhưng nvien vác quạt ra bù cũng okay trang trí khá đẹp kiểu miền viễn tây Thích lắm Dao nĩa sạch sẽ gói trong khăn đặt ở bàn ketchup chuẩn cực lun ngon ngấy ngây bọn mình ăn pizza cỡ vừa đối với đứa là ăn không hết khoai chiên salad gà pepsi là hết Giá khá chát nhưng quá xứng đáng cho chất lượng Sạch sẽ cực,pos
927,3.8, Gọi đợi mới có Nhờ nv dọn giúp bàn mãi không cốc cafe trứng thì có chút bọt là thoảng Còn lại nhạt như ngô rang,neg
758,3.0, Mình đi Lần đầu ăn tại đây vì thấy đánh giá Gọi tổng cộng là Lúc đầu định gọi combo nhưng nhân viên lại nói là món đó trong combo không Còn nói combo chỉ được tặng thêm nước còn giá món vẫn Nên người mình quyết định gọi món Nhưng khi món ra rồi thì trời Mỗi một món ra đều to quá trời Hỏi nhân viên nhân viên mang đồ thì bảo người Đến lúc tính tiền mình kêu sao không nói với bọn mình là đĩa ra sẽ nhiều như vậy thì nhân viên lại cãi vì khách Hàn họ toàn ăn như Thật quá thất vọng vì thái độ bán hàng của nhân viên ở,neg
974,3.4, Ăn ở đây lâu lắm rồi giờ mới chung là chè ngon thơm giá cả trung bình tội cô mình vs mình mua về mà ko tập trung cô ý gọi lấy chè mà ko để ý cũng bị xong trả tiền lớn cũng bị cằn nhằn kiểu Lần sau đứng chờ thì chuẩn bị tiền lẻ trước đi -_-,neg
591,4.2, Quán không quá nhân viên nhiệt thực đơn đa rẻ,neu
879,1.8, Mình tìm đến hàng bồ để ăn thử cái món bánh với há cảo chiên thực sự cảm thấy thất vọng và không muốn đến lần thứ trí ngồi vỉa cái này thì mình ko thấy bất tiện ăn có bánh há cảo bánh Bánh tôm ăn ko bị bở ko há cảo ăn tạm bánh gối thì họ cho thịt lạp hồng hồng tẩm phẩm làm mình ăn thấy ngọt ngọt lợ Nói chung là ko nước chấm ko có gì đặc ăn ko ngon và mất gửi Mình ko hiểu tại sao quán này lại nổi tiếng và đông khách đến Sẽ ko đến lần thứ,neg
127,9.2, Paris Gateaux ở đâu cũng rất rộng và đem đến không gian rất thoải mái cho khách nhưng mình thích ở đây Quán mới và lại bắt mắt Mỗi khi tiện đường qua đây mình đều muốn ghé Đồ uống thì mình ưng nhất là trà xanh kem luôn luôn chỉ gọi món này khi vào PG còn nếu thêm bánh thì mình thích bánh bông lan trong cup giấy vuông kia ăn thơm mềm kinh Ôi nhắc lại nhớ,pos
431,5.0, Abc,neu
147,9.0, Quán buffet sang chảnh nằm bên hông nhà hát Decor đẹp và tỉ mỉ đến từng chi tiết cho đêm trong đồ ăn la liệt đủ các thể loại tây ta hương đồng gió nội đến sashimi Tráng miệng kem chè hoa Nói chung các bạn gái vào đây thì hơi phí vì đồ ăn quá nhiều chỉ sợ k có sức mà ăn thoai,pos
549,5.0, Có chi nhánh tại hcm k ạ,neu
982,3.8, buổi trưa hôm đó có con dở hơi lên cơn cuồng ăn ngồi lọc foody đến tận chiều tối để đi lấp đẫy save tạm vào trong đinh ninh là sẽ đc ăn vì đã hạ quyết tâm phải thử hết đồ ăn ngon trên toàn địa bàn hn mỗi chỗ làm đầu tiên thử cờ rếp bụng đã to như con ếch r cũng đc nhưng k ra tnao lại lừa đảo con sen đi chỉ nó đg về nhà vì con này ngu lắm đi mãi mà có b đường đ đâu toàn phải mình gg map hehe đhs từ hàm cá mập về nhà kb đường trong khi đi mãi quay trở lại ngon số cer uk để thử phát xem kiểu lúc đợi chờ háo hức tại đúng lúc lên cơn vật mín trộn xong r thử thấy hơi thôi chắc để thêm tí tí tí ớt vào xem uhmm đ thấy khác mẹ gì cả -_- nó chỉ chua hơn cay hơn lói trung là như cháo lòng tiết thôi đc r ksao để thử miếng chả lươn xem có mỗi mình ăn mà bị nv dụ làm hẳn xong còn nhìn kiểu kì thị đẹt nó cũng méo có vị gì luôn là saoo bảo sao phải có bát nc chấm cho nó màu mè mà đầu tiên mình cứ tưởng bát đấy để rưới lên miến thế là cũng cho tí thề chả nhạt nhẽo nhai thì dai còn chả có tí vị lươn nào -_- rau sống thì rõ miến thì sần sật cũng đc cer mà nhạt nhẽo vô cùng lươn k hề có ấn tượng gì ghét nhất là quả chờ tưởng đc ăn ngon mà mãi chưa thấy miến của mình phải tầm xong hình như bát nc chấm chả của ng khác dùng r mang sang bàn cho mình eooo cửa hàng chính thì bé vs trông sập xệ thế là hình như liên kết vs bên hàng nước có điều to đẹp có hẳn tầng để khách ngồi ăn cho thoải ở đây đc mỗi sữa ngô ngon cer mà cô bán hàng nước bên này hình như đang bay lắc zữ quá khách vào hỏi có đồ uống gì lại kêu cháu gọi miến gọi r thì cứ ngồi xuống r sẽ có nc xong mặt khó ở -_- menu đâu cô ơii thế xong r gọi phải đến mới đc cô ấy chú ý mà có mỗi mình gọi vs ngồi sát sàn sạt nhau chắc cô high quá đến lần đợi mãi mới bắt đc nhg cứ hỏi đi hỏi gọi sữa ngô vs trà bạc hà mà cứ sữa sen trà thái trà ngô thôi đc r mình bình tĩnh hơn để đọc to và rõ sữa ngô thì có sẵn mang ra luôn còn trà bạc hà mãi k thấy mới bảo phải đổi trà quất thế là mình uống đc nửa chai sữa ngô con sen mới đc hớp trà rõ khổ kiếp uống xong xuôi no nê cũng đc nhg k ra gì bọn mình ra về vs tổng thiệt hại là sữa ngô trà quất chả miến công nhận ở đây vs ở thái hà mà khác bọt rõ vẫn chưa đc thử bát miến bán sáng trưa thần thánh ở chợ nam đồng mà con sen khác khen như chưa baoh đc làm đa cấp thôi nchung là mất tiền ngu star,neg
